  2.2100000E-02          50         990         110
            4.0          346.0           18.6
            4.0          392.0           19.8
            1.0          434.0           20.8
            6.0          373.0           19.3
            2.0          377.0           19.4
            5.0          395.0           19.9
            0.0          355.0           18.8
            3.0          360.0           19.0
            0.0          394.0           19.8
            4.0          352.0           18.8
            1.0          355.0           18.8
            2.0          343.0           18.5
            4.0          351.0           18.7
            1.0          373.0           19.3
            1.0          347.0           18.6
            4.0          334.0           18.3
            3.0          333.0           18.2
            1.0          333.0           18.2
            2.0          327.0           18.1
            2.0          363.0           19.1
            1.0          376.0           19.4
            5.0          356.0           18.9
            2.0          338.0           18.4
            4.0          344.0           18.5
            4.0          312.0           17.7
            0.0          330.0           18.2
            1.0          354.0           18.8
            3.0          319.0           17.9
            3.0          321.0           17.9
            1.0          308.0           17.5
            5.0          272.0           16.5
            3.0          303.0           17.4
            1.0          308.0           17.5
            5.0          300.0           17.3
            2.0          307.0           17.5
            2.0          300.0           17.3
            2.0          306.0           17.5
            0.0          289.0           17.0
            5.0          290.0           17.0
            3.0          310.0           17.6
            2.0          288.0           17.0
            2.0          303.0           17.4
            4.0          274.0           16.6
            6.0          274.0           16.6
            6.0          297.0           17.2
            1.0          291.0           17.1
            2.0          305.0           17.5
            2.0          291.0           17.1
            4.0          295.0           17.2
            1.0          290.0           17.0
            1.0          263.0           16.2
            0.0          285.0           16.9
            2.0          254.0           15.9
            4.0          268.0           16.4
            6.0          244.0           15.6
            2.0          308.0           17.5
            4.0          291.0           17.1
            0.0          276.0           16.6
            2.0          305.0           17.5
            7.0          289.0           17.0
            0.0          274.0           16.6
            5.0          277.0           16.6
            4.0          275.0           16.6
            5.0          244.0           15.6
            5.0          237.0           15.4
            7.0          257.0           16.0
            3.0          260.0           16.1
            6.0          266.0           16.3
            3.0          235.0           15.3
            4.0          263.0           16.2
            2.0          242.0           15.6
            4.0          248.0           15.7
            2.0          244.0           15.6
            1.0          272.0           16.5
            1.0          229.0           15.1
            2.0          241.0           15.5
            4.0          243.0           15.6
            2.0          246.0           15.7
            1.0          230.0           15.2
            3.0          234.0           15.3
            4.0          245.0           15.7
            1.0          230.0           15.2
            3.0          212.0           14.6
            0.0          250.0           15.8
            3.0          217.0           14.7
            4.0          233.0           15.3
            5.0          224.0           15.0
            2.0          212.0           14.6
            4.0          231.0           15.2
            7.0          242.0           15.6
            6.0          230.0           15.2
            0.0          234.0           15.3
            1.0          230.0           15.2
            3.0          231.0           15.2
            3.0          219.0           14.8
            2.0          239.0           15.5
            2.0          221.0           14.9
            3.0          236.0           15.4
            2.0          208.0           14.4
            1.0          229.0           15.1
            3.0          224.0           15.0
            4.0          223.0           14.9
            3.0          191.0           13.8
            5.0          192.0           13.9
            1.0          218.0           14.8
            3.0          239.0           15.5
            1.0          219.0           14.8
            2.0          213.0           14.6
            1.0          206.0           14.4
            1.0          217.0           14.7
            2.0          209.0           14.5
            2.0          223.0           14.9
            3.0          188.0           13.7
            2.0          198.0           14.1
            2.0          192.0           13.9
            2.0          185.0           13.6
            3.0          172.0           13.1
            1.0          233.0           15.3
            4.0          224.0           15.0
            3.0          203.0           14.2
            1.0          187.0           13.7
            5.0          205.0           14.3
            2.0          170.0           13.0
            4.0          193.0           13.9
            1.0          169.0           13.0
            1.0          185.0           13.6
            2.0          202.0           14.2
            5.0          179.0           13.4
            1.0          167.0           12.9
            5.0          177.0           13.3
            3.0          186.0           13.6
            3.0          179.0           13.4
            3.0          164.0           12.8
            4.0          180.0           13.4
            0.0          185.0           13.6
            3.0          173.0           13.2
            5.0          185.0           13.6
            1.0          179.0           13.4
            4.0          176.0           13.3
            6.0          177.0           13.3
            3.0          173.0           13.2
            5.0          151.0           12.3
            2.0          173.0           13.2
            1.0          174.0           13.2
            0.0          159.0           12.6
            1.0          166.0           12.9
            7.0          165.0           12.8
            3.0          175.0           13.2
            3.0          187.0           13.7
            3.0          158.0           12.6
            2.0          162.0           12.7
            0.0          167.0           12.9
            2.0          176.0           13.3
            2.0          159.0           12.6
            4.0          157.0           12.5
            1.0          170.0           13.0
            0.0          174.0           13.2
            2.0          153.0           12.4
            3.0          193.0           13.9
            1.0          155.0           12.4
            4.0          159.0           12.6
            0.0          142.0           11.9
            1.0          154.0           12.4
            0.0          160.0           12.6
            3.0          127.0           11.3
            4.0          151.0           12.3
            3.0          156.0           12.5
            3.0          144.0           12.0
            4.0          174.0           13.2
            7.0          160.0           12.6
            2.0          139.0           11.8
            3.0          148.0           12.2
            4.0          131.0           11.4
            1.0          142.0           11.9
            1.0          156.0           12.5
            2.0          143.0           12.0
            1.0          140.0           11.8
            4.0          155.0           12.4
            1.0          150.0           12.2
            1.0          137.0           11.7
            1.0          148.0           12.2
            1.0          146.0           12.1
            0.0          130.0           11.4
            1.0          155.0           12.4
            2.0          135.0           11.6
            3.0          134.0           11.6
            3.0          143.0           12.0
            3.0          138.0           11.7
            4.0          149.0           12.2
            3.0          135.0           11.6
            5.0          134.0           11.6
            4.0          126.0           11.2
            6.0          140.0           11.8
            3.0          130.0           11.4
            6.0          138.0           11.7
            8.0          130.0           11.4
            6.0          151.0           12.3
            3.0          151.0           12.3
            7.0          137.0           11.7
            3.0          128.0           11.3
            5.0          131.0           11.4
            4.0          128.0           11.3
            7.0          112.0           10.6
           12.0          131.0           11.4
            3.0          149.0           12.2
           11.0          121.0           11.0
            8.0          114.0           10.7
            6.0          148.0           12.2
            7.0          110.0           10.5
            8.0          134.0           11.6
            5.0          132.0           11.5
            1.0          124.0           11.1
            1.0          124.0           11.1
            8.0          143.0           12.0
            3.0          113.0           10.6
            2.0          112.0           10.6
            7.0          127.0           11.3
            3.0           99.0            9.9
            3.0          106.0           10.3
            5.0          127.0           11.3
            3.0          105.0           10.2
            4.0          106.0           10.3
            5.0          126.0           11.2
            2.0           99.0            9.9
            0.0          103.0           10.1
            3.0          111.0           10.5
            2.0          130.0           11.4
            2.0          117.0           10.8
            1.0          131.0           11.4
            2.0          118.0           10.9
            1.0          113.0           10.6
            3.0          107.0           10.3
            1.0          113.0           10.6
            0.0          111.0           10.5
            2.0          109.0           10.4
            2.0          103.0           10.1
            1.0           97.0            9.8
            2.0          124.0           11.1
            5.0          110.0           10.5
            1.0           83.0            9.1
            1.0          117.0           10.8
            1.0           99.0            9.9
            3.0          106.0           10.3
            3.0          114.0           10.7
            2.0           91.0            9.5
            5.0          101.0           10.0
            2.0           98.0            9.9
            1.0          111.0           10.5
            6.0          115.0           10.7
            3.0           90.0            9.5
            3.0           91.0            9.5
            3.0           97.0            9.8
            0.0          104.0           10.2
            1.0          107.0           10.3
            2.0           94.0            9.7
            2.0           98.0            9.9
            2.0          120.0           11.0
            3.0           88.0            9.4
            1.0           98.0            9.9
            3.0           97.0            9.8
            1.0          107.0           10.3
            4.0           80.0            8.9
            1.0           94.0            9.7
            2.0          103.0           10.1
            3.0           86.0            9.3
            1.0           91.0            9.5
            2.0          100.0           10.0
            2.0           91.0            9.5
            1.0           87.0            9.3
            2.0           83.0            9.1
            1.0           79.0            8.9
            0.0           83.0            9.1
            0.0           95.0            9.7
            3.0           77.0            8.8
            2.0           88.0            9.4
            2.0          101.0           10.0
            1.0           81.0            9.0
            1.0           77.0            8.8
            1.0           88.0            9.4
            2.0           91.0            9.5
            0.0           77.0            8.8
            1.0           95.0            9.7
            0.0          100.0           10.0
            1.0           77.0            8.8
            1.0           92.0            9.6
            1.0           91.0            9.5
            1.0           72.0            8.5
            2.0           73.0            8.5
            3.0           85.0            9.2
            2.0           96.0            9.8
            0.0           75.0            8.7
            0.0           81.0            9.0
            3.0           90.0            9.5
            4.0           77.0            8.8
            2.0          101.0           10.0
            4.0           81.0            9.0
            2.0           83.0            9.1
            0.0           79.0            8.9
            2.0           77.0            8.8
            2.0           98.0            9.9
            1.0           70.0            8.4
            1.0           79.0            8.9
            1.0           81.0            9.0
            1.0           80.0            8.9
            3.0           91.0            9.5
            2.0           77.0            8.8
            2.0           75.0            8.7
            1.0           60.0            7.7
            4.0           80.0            8.9
            4.0           72.0            8.5
            3.0           80.0            8.9
            5.0           94.0            9.7
            2.0           76.0            8.7
            4.0           78.0            8.8
            2.0           67.0            8.2
            2.0           75.0            8.7
            2.0           75.0            8.7
            3.0           87.0            9.3
            0.0           63.0            7.9
            3.0           84.0            9.2
            0.0           89.0            9.4
            2.0           83.0            9.1
            1.0           74.0            8.6
            2.0           79.0            8.9
            1.0           69.0            8.3
            1.0           57.0            7.5
            4.0           79.0            8.9
            0.0           77.0            8.8
            3.0           67.0            8.2
            2.0           61.0            7.8
            2.0           65.0            8.1
            4.0           64.0            8.0
            3.0           69.0            8.3
            3.0           69.0            8.3
            2.0           72.0            8.5
            0.0           66.0            8.1
            3.0           74.0            8.6
            4.0           72.0            8.5
            0.0           67.0            8.2
            1.0           59.0            7.7
            2.0           52.0            7.2
            4.0           67.0            8.2
            1.0           62.0            7.9
            4.0           64.0            8.0
            0.0           71.0            8.4
            7.0           73.0            8.5
            1.0           64.0            8.0
            1.0           68.0            8.2
            4.0           74.0            8.6
            1.0           73.0            8.5
            2.0           69.0            8.3
            1.0           66.0            8.1
            2.0           74.0            8.6
            1.0           67.0            8.2
            1.0           75.0            8.7
            2.0           61.0            7.8
            0.0           63.0            7.9
            1.0           57.0            7.5
            2.0           74.0            8.6
            0.0           67.0            8.2
            2.0           71.0            8.4
            1.0           60.0            7.7
            3.0           59.0            7.7
            1.0           63.0            7.9
            3.0           53.0            7.3
            1.0           44.0            6.6
            3.0           61.0            7.8
            2.0           66.0            8.1
            0.0           51.0            7.1
            3.0           58.0            7.6
            1.0           68.0            8.2
            2.0           66.0            8.1
            0.0           75.0            8.7
            0.0           50.0            7.1
            4.0           70.0            8.4
            2.0           54.0            7.3
            1.0           61.0            7.8
            1.0           68.0            8.2
            2.0           58.0            7.6
            4.0           61.0            7.8
            1.0           68.0            8.2
            1.0           61.0            7.8
            2.0           66.0            8.1
            2.0           54.0            7.3
            4.0           54.0            7.3
            2.0           56.0            7.5
            1.0           70.0            8.4
            1.0           58.0            7.6
            1.0           48.0            6.9
            3.0           54.0            7.3
            3.0           60.0            7.7
            0.0           63.0            7.9
            2.0           58.0            7.6
            3.0           44.0            6.6
            2.0           41.0            6.4
            2.0           46.0            6.8
            2.0           65.0            8.1
            3.0           35.0            5.9
            1.0           37.0            6.1
            4.0           64.0            8.0
            1.0           60.0            7.7
            3.0           52.0            7.2
            3.0           53.0            7.3
            2.0           43.0            6.6
            1.0           46.0            6.8
            1.0           51.0            7.1
            1.0           54.0            7.3
            3.0           52.0            7.2
            5.0           35.0            5.9
            6.0           49.0            7.0
            3.0           55.0            7.4
            1.0           68.0            8.2
            2.0           58.0            7.6
            6.0           50.0            7.1
            3.0           60.0            7.7
            0.0           40.0            6.3
            2.0           47.0            6.9
            1.0           46.0            6.8
            1.0           46.0            6.8
            4.0           44.0            6.6
            2.0           45.0            6.7
            0.0           58.0            7.6
            3.0           49.0            7.0
            0.0           55.0            7.4
            5.0           58.0            7.6
            2.0           38.0            6.2
            0.0           54.0            7.3
            2.0           45.0            6.7
            0.0           50.0            7.1
            3.0           53.0            7.3
            3.0           39.0            6.2
            3.0           42.0            6.5
            6.0           40.0            6.3
            4.0           53.0            7.3
            1.0           53.0            7.3
            1.0           53.0            7.3
            3.0           48.0            6.9
            2.0           44.0            6.6
            2.0           58.0            7.6
            2.0           38.0            6.2
            1.0           44.0            6.6
            2.0           48.0            6.9
            2.0           42.0            6.5
            1.0           44.0            6.6
            0.0           47.0            6.9
            1.0           53.0            7.3
            2.0           50.0            7.1
            3.0           37.0            6.1
            2.0           43.0            6.6
            2.0           43.0            6.6
            1.0           48.0            6.9
            2.0           37.0            6.1
            2.0           42.0            6.5
            4.0           33.0            5.7
            3.0           48.0            6.9
            3.0           39.0            6.2
            3.0           37.0            6.1
            1.0           36.0            6.0
            0.0           28.0            5.3
            5.0           52.0            7.2
            3.0           35.0            5.9
            3.0           38.0            6.2
            4.0           36.0            6.0
            2.0           43.0            6.6
            1.0           49.0            7.0
            0.0           41.0            6.4
            3.0           30.0            5.5
            3.0           45.0            6.7
            1.0           41.0            6.4
            3.0           43.0            6.6
            3.0           51.0            7.1
            2.0           36.0            6.0
            3.0           51.0            7.1
            1.0           31.0            5.6
            1.0           35.0            5.9
            1.0           36.0            6.0
            2.0           36.0            6.0
            3.0           40.0            6.3
            2.0           58.0            7.6
            0.0           47.0            6.9
            3.0           37.0            6.1
            2.0           52.0            7.2
            0.0           37.0            6.1
            1.0           32.0            5.7
            1.0           49.0            7.0
            0.0           41.0            6.4
            3.0           34.0            5.8
            4.0           30.0            5.5
            2.0           46.0            6.8
            2.0           40.0            6.3
            2.0           44.0            6.6
            5.0           32.0            5.7
            3.0           34.0            5.8
            0.0           36.0            6.0
