         time            Ca              
    4.5095100999E-01    1.0002399797E-08    3.2428760082E-02
    4.5145100355E-01    1.0002399797E-08    3.2192565501E-02
    4.5195201039E-01    1.0002399797E-08    3.1957641244E-02
    4.5245200396E-01    1.0002300321E-08    3.1724926084E-02
    4.5295301080E-01    1.0002300321E-08    3.1493466347E-02
    4.5345300436E-01    1.0002199957E-08    3.1264182180E-02
    4.5395401120E-01    1.0002199957E-08    3.1036136672E-02
    4.5445400476E-01    1.0002199957E-08    3.0810235068E-02
    4.5495501161E-01    1.0002099593E-08    3.0585551634E-02
    4.5545500517E-01    1.0002099593E-08    3.0362982303E-02
    4.5595601201E-01    1.0002099593E-08    3.0141612515E-02
    4.5645600557E-01    1.0002000117E-08    2.9922323301E-02
    4.5695701241E-01    1.0002000117E-08    2.9704218730E-02
    4.5745700598E-01    1.0002000117E-08    2.9488164932E-02
    4.5795801282E-01    1.0001899753E-08    2.9273277149E-02
    4.5845800638E-01    1.0001899753E-08    2.9060410336E-02
    4.5895901322E-01    1.0001899753E-08    2.8848690912E-02
    4.5945900679E-01    1.0001800277E-08    2.8638964519E-02
    4.5996001363E-01    1.0001800277E-08    2.8430368751E-02
    4.6046000719E-01    1.0001800277E-08    2.8223738074E-02
    4.6096101403E-01    1.0001699913E-08    2.8018217534E-02
    4.6146100760E-01    1.0001699913E-08    2.7814632282E-02
    4.6196201444E-01    1.0001699913E-08    2.7612144127E-02
    4.6246200800E-01    1.0001699913E-08    2.7411563322E-02
    4.6296301484E-01    1.0001600437E-08    2.7212062851E-02
    4.6346300840E-01    1.0001600437E-08    2.7014439926E-02
    4.6396398544E-01    1.0001600437E-08    2.6817895472E-02
    4.6446400881E-01    1.0001600437E-08    2.6623178273E-02
    4.6496498585E-01    1.0001500073E-08    2.6429533958E-02
    4.6546500921E-01    1.0001500073E-08    2.6237688959E-02
    4.6596598625E-01    1.0001500073E-08    2.6046900079E-02
    4.6646600962E-01    1.0001500073E-08    2.5857886299E-02
    4.6696698666E-01    1.0001399708E-08    2.5669913739E-02
    4.6746701002E-01    1.0001399708E-08    2.5483690202E-02
    4.6796798706E-01    1.0001399708E-08    2.5298492983E-02
    4.6846801043E-01    1.0001399708E-08    2.5115016848E-02
    4.6896898746E-01    1.0001300232E-08    2.4932552129E-02
    4.6946901083E-01    1.0001300232E-08    2.4751782417E-02
    4.6996998787E-01    1.0001300232E-08    2.4572011083E-02
    4.7047001123E-01    1.0001300232E-08    2.4393910542E-02
    4.7097098827E-01    1.0001300232E-08    2.4216791615E-02
    4.7147101164E-01    1.0001199868E-08    2.4041321129E-02
    4.7197198868E-01    1.0001199868E-08    2.3866817355E-02
    4.7247201204E-01    1.0001199868E-08    2.3693937808E-02
    4.7297298908E-01    1.0001199868E-08    2.3522010073E-02
    4.7347301245E-01    1.0001199868E-08    2.3351680487E-02
    4.7397398949E-01    1.0001100392E-08    2.3182291538E-02
    4.7447401285E-01    1.0001100392E-08    2.3014474660E-02
    4.7497498989E-01    1.0001100392E-08    2.2847587243E-02
    4.7547501326E-01    1.0001100392E-08    2.2682249546E-02
    4.7597599030E-01    1.0001100392E-08    2.2517822683E-02
    4.7647601366E-01    1.0001000028E-08    2.2354925051E-02
    4.7697699070E-01    1.0001000028E-08    2.2192927077E-02
    4.7747701406E-01    1.0001000028E-08    2.2032434121E-02
    4.7797799110E-01    1.0001000028E-08    2.1872827783E-02
    4.7847801447E-01    1.0001000028E-08    2.1714705974E-02
    4.7897899151E-01    1.0001000028E-08    2.1557457745E-02
    4.7947901487E-01    1.0000899664E-08    2.1401669830E-02
    4.7997999191E-01    1.0000899664E-08    2.1246744320E-02
    4.8047998548E-01    1.0000899664E-08    2.1093266085E-02
    4.8098099232E-01    1.0000899664E-08    2.0940616727E-02
    4.8148098588E-01    1.0000899664E-08    2.0789407194E-02
    4.8198199272E-01    1.0000899664E-08    2.0639011636E-02
    4.8248198628E-01    1.0000899664E-08    2.0490033552E-02
    4.8298299313E-01    1.0000800188E-08    2.0341860130E-02
    4.8348298669E-01    1.0000800188E-08    2.0195083693E-02
    4.8398399353E-01    1.0000800188E-08    2.0049098879E-02
    4.8448398709E-01    1.0000800188E-08    1.9904488698E-02
    4.8498499393E-01    1.0000800188E-08    1.9760658965E-02
    4.8548498750E-01    1.0000800188E-08    1.9618185237E-02
    4.8598599434E-01    1.0000800188E-08    1.9476478919E-02
    4.8648598790E-01    1.0000699824E-08    1.9336109981E-02
    4.8698699474E-01    1.0000699824E-08    1.9196499139E-02
    4.8748698831E-01    1.0000699824E-08    1.9058201462E-02
    4.8798799515E-01    1.0000699824E-08    1.8920652568E-02
    4.8848798871E-01    1.0000699824E-08    1.8784398213E-02
    4.8898899555E-01    1.0000699824E-08    1.8648881465E-02
    4.8948898911E-01    1.0000699824E-08    1.8514640629E-02
    4.8998999596E-01    1.0000699824E-08    1.8381124362E-02
    4.9048998952E-01    1.0000699824E-08    1.8248865381E-02
    4.9099099636E-01    1.0000600348E-08    1.8117323518E-02
    4.9149098992E-01    1.0000600348E-08    1.7987018451E-02
    4.9199199677E-01    1.0000600348E-08    1.7857419327E-02
    4.9249199033E-01    1.0000600348E-08    1.7729040235E-02
    4.9299299717E-01    1.0000600348E-08    1.7601354048E-02
    4.9349299073E-01    1.0000600348E-08    1.7474871129E-02
    4.9399399757E-01    1.0000600348E-08    1.7349073663E-02
    4.9449399114E-01    1.0000600348E-08    1.7224458978E-02
    4.9499499798E-01    1.0000600348E-08    1.7100518569E-02
    4.9549499154E-01    1.0000600348E-08    1.6977746040E-02
    4.9599599838E-01    1.0000499984E-08    1.6855638474E-02
    4.9649599195E-01    1.0000499984E-08    1.6734680161E-02
    4.9699699879E-01    1.0000499984E-08    1.6614375636E-02
    4.9749699235E-01    1.0000499984E-08    1.6495203599E-02
    4.9799799919E-01    1.0000499984E-08    1.6376676038E-02
    4.9849799275E-01    1.0000499984E-08    1.6259266064E-02
    4.9899899960E-01    1.0000499984E-08    1.6142491251E-02
    4.9949899316E-01    1.0000499984E-08    1.6026815400E-02
    5.0000000000E-01    1.0000499984E-08    1.5911765397E-02
